"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","4187","276","null","null","3643","308","null","null","41","42","null","null","0","11","null","null","102","null","92","null","0","11","null","null","276","139","null","null","125","124","null","null","22","40","null","null","103","null","116","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4849","309","null","null","4303","393","null","null","214","205","null","null","0","11","null","null","41","null","45","null","1","7","null","null","217","210","null","null","73","67","null","null","5","14","null","null","68","null","67","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5394","370","null","null","5071","415","null","null","13","14","null","null","0","15","null","null","229","null","249","null","0","15","null","null","0","15","null","null","81","98","null","null","0","15","null","null","81","null","98","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","7011","415","null","null","6346","525","null","null","85","81","null","null","0","15","null","null","346","null","342","null","0","15","null","null","111","137","null","null","123","204","null","null","0","15","null","null","123","null","204","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2898","217","null","null","2791","217","null","null","42","40","null","null","0","11","null","null","11","null","20","null","0","11","null","null","47","36","null","null","7","11","null","null","0","11","null","null","7","null","11","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3575","206","null","null","3141","286","null","null","246","164","null","null","38","59","null","null","0","null","11","null","0","11","null","null","135","156","null","null","15","25","null","null","0","11","null","null","15","null","25","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3851","340","null","null","3365","368","null","null","115","90","null","null","90","131","null","null","214","null","128","null","0","11","null","null","10","15","null","null","57","57","null","null","43","55","null","null","14","null","21","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4715","345","null","null","4431","306","null","null","147","153","null","null","0","11","null","null","47","null","74","null","0","11","null","null","79","85","null","null","11","17","null","null","0","11","null","null","11","null","17","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","4137","321","null","null","3999","331","null","null","11","17","null","null","0","11","null","null","96","null","71","null","0","11","null","null","0","11","null","null","31","29","null","null","0","11","null","null","31","null","29","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","6208","448","null","null","5952","428","null","null","12","19","null","null","0","15","null","null","63","null","59","null","0","15","null","null","43","53","null","null","138","98","null","null","0","15","null","null","138","null","98","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","5507","479","null","null","5131","548","null","null","151","169","null","null","0","15","null","null","90","null","104","null","0","15","null","null","88","102","null","null","47","39","null","null","35","34","null","null","12","null","19","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5571","403","null","null","4932","493","null","null","100","103","null","null","0","15","null","null","61","null","66","null","0","15","null","null","332","283","null","null","146","89","null","null","38","61","null","null","108","null","75","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4143","397","null","null","4044","393","null","null","0","11","null","null","0","11","null","null","15","null","25","null","0","11","null","null","9","15","null","null","75","72","null","null","22","36","null","null","53","null","63","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","6399","325","null","null","5605","543","null","null","62","74","null","null","0","15","null","null","603","null","406","null","0","15","null","null","0","15","null","null","129","142","null","null","0","15","null","null","129","null","142","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","7149","369","null","null","5988","478","null","null","251","199","null","null","0","15","null","null","539","null","297","null","0","15","null","null","1","3","null","null","370","174","null","null","0","15","null","null","370","null","174","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6617","391","null","null","5972","500","null","null","342","297","null","null","0","15","null","null","68","null","65","null","0","15","null","null","217","182","null","null","18","23","null","null","13","21","null","null","5","null","11","null",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","7684","435","null","null","6086","475","null","null","482","163","null","null","107","121","null","null","478","null","266","null","0","15","null","null","244","211","null","null","287","171","null","null","68","61","null","null","219","null","170","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","7166","574","null","null","6528","611","null","null","59","75","null","null","0","15","null","null","326","null","88","null","0","15","null","null","117","118","null","null","136","132","null","null","0","15","null","null","136","null","132","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","4941","359","null","null","4515","389","null","null","101","124","null","null","0","11","null","null","325","null","175","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3602","300","null","null","3249","273","null","null","69","71","null","null","18","30","null","null","114","null","78","null","0","11","null","null","105","141","null","null","47","67","null","null","0","11","null","null","47","null","67","null",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","4874","367","null","null","4196","439","null","null","19","34","null","null","15","23","null","null","217","null","191","null","0","11","null","null","252","250","null","null","175","143","null","null","45","71","null","null","130","null","125","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","9883","385","null","null","8790","496","null","null","181","270","null","null","0","15","null","null","710","null","267","null","0","15","null","null","98","80","null","null","104","89","null","null","40","61","null","null","64","null","58","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","6000","423","null","null","5449","709","null","null","75","116","null","null","0","15","null","null","449","null","408","null","0","15","null","null","0","15","null","null","27","42","null","null","0","15","null","null","27","null","42","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","8612","441","null","null","7780","483","null","null","285","211","null","null","0","15","null","null","468","null","220","null","0","15","null","null","0","15","null","null","79","94","null","null","0","15","null","null","79","null","94","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3297","239","null","null","3021","303","null","null","95","129","null","null","0","11","null","null","66","null","52","null","0","11","null","null","17","20","null","null","98","75","null","null","8","17","null","null","90","null","73","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6075","301","null","null","5470","308","null","null","141","163","null","null","0","15","null","null","218","null","75","null","62","79","null","null","184","157","null","null","0","15","null","null","0","15","null","null","0","null","15","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","8552","442","null","null","7578","429","null","null","364","277","null","null","0","15","null","null","266","null","127","null","0","15","null","null","212","198","null","null","132","96","null","null","98","90","null","null","34","null","39","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","4885","467","null","null","290","119","null","null","4418","453","null","null","13","21","null","null","11","null","24","null","0","15","null","null","153","192","null","null","0","15","null","null","0","15","null","null","0","null","15","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","2309","273","null","null","1190","161","null","null","1009","256","null","null","13","19","null","null","0","null","11","null","0","11","null","null","97","100","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","6602","443","null","null","6167","484","null","null","186","136","null","null","0","15","null","null","169","null","165","null","0","15","null","null","68","75","null","null","12","20","null","null","0","15","null","null","12","null","20","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","7161","523","null","null","6321","652","null","null","386","233","null","null","31","48","null","null","15","null","23","null","0","15","null","null","291","221","null","null","117","107","null","null","46","71","null","null","71","null","72","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","7855","351","null","null","6855","426","null","null","174","157","null","null","92","133","null","null","447","null","259","null","0","15","null","null","68","86","null","null","219","171","null","null","0","15","null","null","219","null","171","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","4449","325","null","null","3670","310","null","null","105","109","null","null","10","15","null","null","142","null","96","null","0","11","null","null","260","251","null","null","262","163","null","null","116","176","null","null","146","null","120","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4805","365","null","null","4434","422","null","null","179","159","null","null","0","11","null","null","30","null","34","null","0","11","null","null","101","115","null","null","61","54","null","null","10","16","null","null","51","null","41","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6838","491","null","null","6053","524","null","null","223","214","null","null","33","58","null","null","40","null","42","null","0","15","null","null","469","369","null","null","20","33","null","null","20","33","null","null","0","null","15","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","3949","366","null","null","3011","392","null","null","326","177","null","null","0","11","null","null","178","null","131","null","0","11","null","null","290","230","null","null","144","182","null","null","124","182","null","null","20","null","31","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5650","416","null","null","3916","396","null","null","651","316","null","null","77","116","null","null","122","null","107","null","0","15","null","null","269","181","null","null","615","333","null","null","230","131","null","null","385","null","334","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7758","590","null","null","4055","664","null","null","2084","800","null","null","41","71","null","null","0","null","15","null","0","15","null","null","1557","760","null","null","21","36","null","null","0","15","null","null","21","null","36","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","3124","323","null","null","950","276","null","null","1943","351","null","null","0","11","null","null","0","null","11","null","0","11","null","null","129","105","null","null","102","70","null","null","102","70","null","null","0","null","11","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","4933","333","null","null","4015","415","null","null","431","159","null","null","46","135","null","null","205","null","147","null","0","11","null","null","7","12","null","null","229","184","null","null","22","73","null","null","207","null","178","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1862","164","null","null","1389","214","null","null","123","94","null","null","55","69","null","null","72","null","54","null","0","11","null","null","171","145","null","null","52","39","null","null","0","11","null","null","52","null","39","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","5625","548","null","null","5027","424","null","null","267","375","null","null","0","15","null","null","48","null","75","null","0","15","null","null","199","230","null","null","84","83","null","null","46","71","null","null","38","null","43","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","4048","274","null","null","3324","407","null","null","82","69","null","null","0","11","null","null","44","null","46","null","0","11","null","null","556","422","null","null","42","62","null","null","0","11","null","null","42","null","62","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","3926","239","null","null","3480","271","null","null","197","195","null","null","0","11","null","null","80","null","76","null","0","11","null","null","53","82","null","null","116","125","null","null","52","82","null","null","64","null","102","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","5395","424","null","null","4684","423","null","null","224","169","null","null","20","31","null","null","189","null","259","null","0","15","null","null","242","323","null","null","36","43","null","null","9","15","null","null","27","null","40","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","5723","593","null","null","974","451","null","null","4530","570","null","null","15","25","null","null","10","null","16","null","0","15","null","null","69","70","null","null","125","142","null","null","86","137","null","null","39","null","44","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","7215","700","null","null","893","314","null","null","5720","701","null","null","0","15","null","null","53","null","73","null","0","15","null","null","400","444","null","null","149","159","null","null","78","99","null","null","71","null","110","null",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","3780","366","null","null","264","134","null","null","3440","388","null","null","0","11","null","null","21","null","34","null","0","11","null","null","14","22","null","null","41","40","null","null","0","11","null","null","41","null","40","null",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","5291","415","null","null","733","223","null","null","4535","419","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","23","26","null","null","0","11","null","null","23","null","26","null",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","5612","325","null","null","993","293","null","null","4417","361","null","null","0","15","null","null","45","null","39","null","0","15","null","null","135","200","null","null","22","25","null","null","0","15","null","null","22","null","25","null",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","4225","22","null","null","1328","186","null","null","2666","181","null","null","0","11","null","null","88","null","103","null","0","11","null","null","116","75","null","null","27","26","null","null","16","24","null","null","11","null","12","null",
"1400000US17031825801","Census Tract 8258.01, Cook County, Illinois","3705","458","null","null","269","107","null","null","3305","462","null","null","64","98","null","null","0","null","11","null","0","11","null","null","0","11","null","null","67","93","null","null","0","11","null","null","67","null","93","null",
"1400000US17031825802","Census Tract 8258.02, Cook County, Illinois","5234","638","null","null","867","293","null","null","4044","601","null","null","0","11","null","null","73","null","116","null","0","11","null","null","41","65","null","null","209","168","null","null","0","11","null","null","209","null","168","null",
"1400000US17031825803","Census Tract 8258.03, Cook County, Illinois","5026","505","null","null","846","255","null","null","3690","448","null","null","0","15","null","null","20","null","30","null","0","15","null","null","448","229","null","null","22","34","null","null","0","15","null","null","22","null","34","null",
"1400000US17031825900","Census Tract 8259, Cook County, Illinois","3520","519","null","null","1258","181","null","null","2067","542","null","null","0","11","null","null","5","null","10","null","0","11","null","null","184","167","null","null","6","11","null","null","0","11","null","null","6","null","11","null",
"1400000US17031826000","Census Tract 8260, Cook County, Illinois","3466","445","null","null","1403","392","null","null","1991","424","null","null","22","35","null","null","0","null","11","null","0","11","null","null","42","54","null","null","8","13","null","null","0","11","null","null","8","null","13","null",
"1400000US17031826100","Census Tract 8261, Cook County, Illinois","7156","936","null","null","2108","604","null","null","4584","993","null","null","0","15","null","null","18","null","32","null","0","15","null","null","291","316","null","null","155","154","null","null","94","133","null","null","61","null","58","null",
"1400000US17031826201","Census Tract 8262.01, Cook County, Illinois","3691","432","null","null","575","174","null","null","3063","429","null","null","0","11","null","null","5","null","10","null","0","11","null","null","4","10","null","null","44","42","null","null","0","11","null","null","44","null","42","null",
"1400000US17031826202","Census Tract 8262.02, Cook County, Illinois","5977","668","null","null","1633","297","null","null","3925","552","null","null","0","15","null","null","9","null","17","null","0","15","null","null","74","95","null","null","336","332","null","null","53","52","null","null","283","null","321","null",
"1400000US17031826301","Census Tract 8263.01, Cook County, Illinois","4165","306","null","null","410","150","null","null","3664","311","null","null","0","11","null","null","13","null","19","null","0","11","null","null","4","36","null","null","74","98","null","null","0","11","null","null","74","null","98","null",
"1400000US17031826303","Census Tract 8263.03, Cook County, Illinois","4260","423","null","null","206","85","null","null","3932","419","null","null","0","11","null","null","51","null","48","null","0","11","null","null","0","11","null","null","71","99","null","null","0","11","null","null","71","null","99","null",
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","3091","297","null","null","100","93","null","null","2929","295","null","null","0","11","null","null","0","null","11","null","0","11","null","null","62","98","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031826401","Census Tract 8264.01, Cook County, Illinois","4140","478","null","null","259","154","null","null","3722","442","null","null","0","11","null","null","0","null","11","null","0","11","null","null","84","89","null","null","75","94","null","null","0","11","null","null","75","null","94","null",
"1400000US17031826402","Census Tract 8264.02, Cook County, Illinois","5208","433","null","null","541","170","null","null","4452","413","null","null","9","14","null","null","0","null","15","null","0","15","null","null","62","75","null","null","144","111","null","null","23","32","null","null","121","null","109","null",
"1400000US17031826500","Census Tract 8265, Cook County, Illinois","6469","517","null","null","368","154","null","null","5961","509","null","null","0","15","null","null","0","null","15","null","0","15","null","null","7","11","null","null","133","103","null","null","39","51","null","null","94","null","87","null",
"1400000US17031826600","Census Tract 8266, Cook County, Illinois","6026","456","null","null","314","116","null","null","5535","473","null","null","0","15","null","null","0","null","15","null","0","15","null","null","0","15","null","null","177","150","null","null","0","15","null","null","177","null","150","null",
"1400000US17031826700","Census Tract 8267, Cook County, Illinois","5204","448","null","null","223","110","null","null","4853","467","null","null","0","15","null","null","0","null","15","null","0","15","null","null","0","15","null","null","128","144","null","null","0","15","null","null","128","null","144","null",
"1400000US17031826800","Census Tract 8268, Cook County, Illinois","4767","361","null","null","1745","604","null","null","1869","451","null","null","54","73","null","null","10","null","15","null","0","11","null","null","965","449","null","null","124","109","null","null","0","11","null","null","124","null","109","null",
"1400000US17031826901","Census Tract 8269.01, Cook County, Illinois","1579","304","null","null","15","24","null","null","1445","349","null","null","20","29","null","null","0","null","11","null","0","11","null","null","99","103","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031826902","Census Tract 8269.02, Cook County, Illinois","1090","260","null","null","11","12","null","null","1063","258","null","null","9","13","null","null","5","null","8","null","0","11","null","null","2","4","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","3735","598","null","null","142","184","null","null","3359","535","null","null","0","11","null","null","3","null","8","null","0","11","null","null","220","302","null","null","11","17","null","null","0","11","null","null","11","null","17","null",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","2592","402","null","null","75","51","null","null","2037","395","null","null","0","11","null","null","120","null","118","null","0","11","null","null","75","56","null","null","285","218","null","null","18","29","null","null","267","null","222","null",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","4330","479","null","null","1196","347","null","null","2936","372","null","null","0","11","null","null","4","null","6","null","0","11","null","null","149","109","null","null","45","33","null","null","0","11","null","null","45","null","33","null",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","3295","493","null","null","272","151","null","null","2892","533","null","null","10","17","null","null","0","null","11","null","0","11","null","null","96","86","null","null","25","33","null","null","19","32","null","null","6","null","9","null",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","4594","623","null","null","57","25","null","null","4372","640","null","null","0","11","null","null","2","null","6","null","3","6","null","null","128","114","null","null","32","18","null","null","32","18","null","null","0","null","11","null",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","5368","673","null","null","1476","527","null","null","2766","462","null","null","0","15","null","null","0","null","15","null","0","15","null","null","1095","607","null","null","31","57","null","null","31","57","null","null","0","null","15","null",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","3545","156","null","null","46","79","null","null","3479","183","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","20","29","null","null","6","17","null","null","14","null","22","null",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","2907","21","null","null","511","144","null","null","2211","170","null","null","0","11","null","null","9","null","14","null","0","11","null","null","142","149","null","null","34","37","null","null","8","12","null","null","26","null","33","null",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","4752","503","null","null","1759","307","null","null","2814","451","null","null","0","11","null","null","84","null","74","null","9","15","null","null","19","31","null","null","67","52","null","null","0","11","null","null","67","null","52","null",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","3602","384","null","null","494","141","null","null","2999","425","null","null","0","11","null","null","10","null","17","null","0","11","null","null","41","63","null","null","58","75","null","null","0","11","null","null","58","null","75","null",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","3089","269","null","null","506","115","null","null","2531","285","null","null","0","11","null","null","32","null","48","null","0","11","null","null","0","11","null","null","20","30","null","null","0","11","null","null","20","null","30","null",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","3092","319","null","null","561","118","null","null","2531","321","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","2456","275","null","null","358","113","null","null","2056","229","null","null","0","11","null","null","22","null","36","null","0","11","null","null","5","10","null","null","15","18","null","null","4","8","null","null","11","null","16","null",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","4442","358","null","null","2229","359","null","null","1920","371","null","null","5","8","null","null","26","null","26","null","0","11","null","null","198","153","null","null","64","79","null","null","29","71","null","null","35","null","40","null",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","5258","416","null","null","2845","323","null","null","1698","452","null","null","0","11","null","null","11","null","17","null","0","11","null","null","567","311","null","null","137","121","null","null","82","108","null","null","55","null","58","null",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","4740","289","null","null","3553","364","null","null","740","153","null","null","0","11","null","null","112","null","176","null","0","11","null","null","292","249","null","null","43","50","null","null","0","11","null","null","43","null","50","null",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","4290","291","null","null","2086","378","null","null","1948","432","null","null","6","13","null","null","44","null","53","null","0","11","null","null","141","145","null","null","65","64","null","null","21","43","null","null","44","null","59","null",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","4558","357","null","null","2433","349","null","null","1816","437","null","null","0","11","null","null","93","null","119","null","0","11","null","null","132","135","null","null","84","66","null","null","18","29","null","null","66","null","64","null",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","3728","334","null","null","2585","367","null","null","832","184","null","null","9","13","null","null","5","null","8","null","0","11","null","null","276","231","null","null","21","34","null","null","0","11","null","null","21","null","34","null",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","3681","229","null","null","2457","227","null","null","892","236","null","null","0","11","null","null","38","null","54","null","0","11","null","null","214","218","null","null","80","53","null","null","9","14","null","null","71","null","56","null",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","3950","266","null","null","1854","267","null","null","1647","256","null","null","39","46","null","null","12","null","14","null","0","11","null","null","378","278","null","null","20","21","null","null","0","11","null","null","20","null","21","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","4781","419","null","null","1445","390","null","null","3229","547","null","null","0","11","null","null","0","null","11","null","0","11","null","null","43","56","null","null","64","52","null","null","0","11","null","null","64","null","52","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","5862","431","null","null","1742","301","null","null","3609","494","null","null","0","15","null","null","8","null","12","null","0","15","null","null","272","207","null","null","231","147","null","null","99","121","null","null","132","null","96","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","6488","362","null","null","3509","500","null","null","2541","442","null","null","0","15","null","null","102","null","115","null","0","15","null","null","126","125","null","null","210","129","null","null","91","97","null","null","119","null","106","null",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","9252","512","null","null","3459","577","null","null","5474","690","null","null","0","15","null","null","83","null","66","null","0","15","null","null","163","144","null","null","73","123","null","null","0","15","null","null","73","null","123","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","4058","187","null","null","3325","196","null","null","553","127","null","null","0","11","null","null","25","null","29","null","0","11","null","null","99","79","null","null","56","51","null","null","29","44","null","null","27","null","25","null",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","4670","194","null","null","2034","312","null","null","2076","376","null","null","0","11","null","null","91","null","64","null","0","11","null","null","153","131","null","null","316","171","null","null","0","11","null","null","316","null","171","null",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","3604","377","null","null","1476","353","null","null","1810","367","null","null","133","143","null","null","1","null","8","null","0","11","null","null","39","52","null","null","145","164","null","null","1","3","null","null","144","null","164","null",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","5212","328","null","null","1090","274","null","null","3942","484","null","null","0","15","null","null","0","null","15","null","0","15","null","null","53","63","null","null","127","129","null","null","36","33","null","null","91","null","123","null",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","5117","459","null","null","2660","436","null","null","1947","413","null","null","1","4","null","null","66","null","50","null","0","15","null","null","161","165","null","null","282","215","null","null","73","88","null","null","209","null","201","null",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","3557","376","null","null","2490","325","null","null","887","241","null","null","0","11","null","null","0","null","11","null","0","11","null","null","84","127","null","null","96","76","null","null","0","11","null","null","96","null","76","null",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","3494","394","null","null","1041","314","null","null","1458","269","null","null","21","31","null","null","0","null","11","null","0","11","null","null","892","341","null","null","82","89","null","null","0","11","null","null","82","null","89","null",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","1481","420","null","null","10","14","null","null","1460","421","null","null","7","10","null","null","0","null","11","null","0","11","null","null","2","4","null","null","2","4","null","null","2","4","null","null","0","null","11","null",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","3793","535","null","null","1794","334","null","null","484","174","null","null","94","78","null","null","0","null","11","null","0","11","null","null","1367","510","null","null","54","74","null","null","46","73","null","null","8","null","17","null",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","6143","534","null","null","3453","551","null","null","1730","347","null","null","0","15","null","null","0","null","15","null","0","15","null","null","731","471","null","null","229","257","null","null","196","259","null","null","33","null","43","null",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","3716","425","null","null","1612","308","null","null","1763","462","null","null","0","11","null","null","25","null","28","null","0","11","null","null","268","177","null","null","48","43","null","null","0","11","null","null","48","null","43","null",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","3967","546","null","null","834","296","null","null","2373","384","null","null","0","11","null","null","0","null","11","null","0","11","null","null","705","275","null","null","55","64","null","null","0","11","null","null","55","null","64","null",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","1544","264","null","null","21","25","null","null","1407","294","null","null","10","14","null","null","0","null","11","null","0","11","null","null","31","57","null","null","75","75","null","null","0","11","null","null","75","null","75","null",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","3363","33","null","null","1043","236","null","null","2190","229","null","null","0","11","null","null","70","null","94","null","0","11","null","null","14","22","null","null","46","49","null","null","0","11","null","null","46","null","49","null",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","4154","57","null","null","2370","365","null","null","787","222","null","null","21","40","null","null","0","null","11","null","0","11","null","null","817","327","null","null","159","178","null","null","0","11","null","null","159","null","178","null",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","3043","190","null","null","2595","270","null","null","123","85","null","null","0","11","null","null","91","null","81","null","0","11","null","null","115","135","null","null","119","116","null","null","0","11","null","null","119","null","116","null",
