"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031817102","Census Tract 8171.02, Cook County, Illinois","3442","null","350","null","164","116","null","null","2927","null","388","null","0","null","11","null","0","null","11","null","0","null","11","null","313","290","null","null","38","null","40","null","0","null","11","null","38","null","40","null",
"1400000US17031817200","Census Tract 8172, Cook County, Illinois","4258","null","506","null","151","139","null","null","3761","null","506","null","0","null","11","null","0","null","11","null","0","null","11","null","288","123","null","null","58","null","88","null","0","null","11","null","58","null","88","null",
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","2525","null","392","null","276","240","null","null","1949","null","455","null","0","null","11","null","20","null","34","null","0","null","11","null","227","146","null","null","53","null","45","null","11","null","19","null","42","null","40","null",
"1400000US17031817400","Census Tract 8174, Cook County, Illinois","4329","null","394","null","1587","383","null","null","1457","null","333","null","0","null","11","null","0","null","11","null","0","null","11","null","1275","411","null","null","10","null","17","null","0","null","11","null","10","null","17","null",
"1400000US17031817500","Census Tract 8175, Cook County, Illinois","3967","null","387","null","380","202","null","null","3053","null","389","null","0","null","11","null","0","null","11","null","0","null","11","null","534","246","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031817600","Census Tract 8176, Cook County, Illinois","4043","null","427","null","430","210","null","null","3377","null","395","null","0","null","11","null","26","null","56","null","0","null","11","null","167","226","null","null","43","null","40","null","0","null","11","null","43","null","40","null",
"1400000US17031817700","Census Tract 8177, Cook County, Illinois","5021","null","416","null","270","197","null","null","4627","null","363","null","6","null","66","null","7","null","13","null","0","null","16","null","111","125","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031817900","Census Tract 8179, Cook County, Illinois","5707","null","341","null","1275","355","null","null","4074","null","405","null","0","null","16","null","74","null","89","null","0","null","16","null","284","103","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031818000","Census Tract 8180, Cook County, Illinois","4290","null","312","null","1733","362","null","null","2010","null","291","null","37","null","56","null","10","null","17","null","0","null","11","null","405","241","null","null","95","null","75","null","19","null","29","null","76","null","68","null",
"1400000US17031818100","Census Tract 8181, Cook County, Illinois","2249","null","164","null","1675","161","null","null","239","null","198","null","0","null","11","null","104","null","76","null","0","null","11","null","195","90","null","null","36","null","39","null","5","null","9","null","31","null","32","null",
"1400000US17031818200","Census Tract 8182, Cook County, Illinois","4750","null","396","null","2556","298","null","null","1261","null","221","null","0","null","11","null","111","null","92","null","0","null","11","null","631","375","null","null","191","null","137","null","63","null","74","null","128","null","110","null",
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","6310","null","271","null","1967","386","null","null","2708","null","358","null","0","null","16","null","91","null","88","null","0","null","16","null","1477","428","null","null","67","null","84","null","14","null","23","null","53","null","82","null",
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","3465","null","289","null","1469","342","null","null","1388","null","371","null","15","null","20","null","295","null","180","null","0","null","11","null","223","188","null","null","75","null","80","null","75","null","80","null","0","null","11","null",
"1400000US17031818402","Census Tract 8184.02, Cook County, Illinois","3003","null","250","null","1962","252","null","null","499","null","209","null","0","null","11","null","204","null","120","null","0","null","11","null","289","125","null","null","49","null","53","null","0","null","11","null","49","null","53","null",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","5420","null","280","null","4563","321","null","null","432","null","95","null","0","null","16","null","242","null","174","null","0","null","16","null","131","124","null","null","52","null","61","null","33","null","56","null","19","null","26","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","5077","null","310","null","4208","460","null","null","713","null","500","null","0","null","16","null","143","null","144","null","0","null","16","null","0","16","null","null","13","null","20","null","0","null","16","null","13","null","20","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","3664","null","221","null","3397","300","null","null","105","null","149","null","0","null","11","null","1","null","2","null","0","null","11","null","95","91","null","null","66","null","72","null","35","null","55","null","31","null","25","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","5528","null","221","null","5372","251","null","null","95","null","98","null","0","null","16","null","48","null","59","null","0","null","16","null","7","13","null","null","6","null","13","null","0","null","16","null","6","null","13","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","4492","null","292","null","4217","334","null","null","189","null","184","null","0","null","11","null","21","null","23","null","0","null","11","null","51","53","null","null","14","null","16","null","0","null","11","null","14","null","16","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","4539","null","269","null","4315","243","null","null","34","null","30","null","0","null","11","null","12","null","19","null","0","null","11","null","97","152","null","null","81","null","62","null","0","null","11","null","81","null","62","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","4502","null","335","null","3601","393","null","null","195","null","137","null","0","null","11","null","79","null","56","null","0","null","11","null","405","259","null","null","222","null","138","null","0","null","11","null","222","null","138","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","6201","null","332","null","5262","572","null","null","355","null","332","null","94","null","112","null","18","null","28","null","0","null","16","null","354","272","null","null","118","null","109","null","0","null","16","null","118","null","109","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","2915","null","228","null","2770","243","null","null","0","null","11","null","0","null","11","null","17","null","21","null","0","null","11","null","30","45","null","null","98","null","81","null","0","null","11","null","98","null","81","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","5327","null","225","null","4511","380","null","null","96","null","108","null","53","null","84","null","192","null","204","null","0","null","16","null","344","261","null","null","131","null","101","null","114","null","100","null","17","null","28","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","3201","null","240","null","2605","275","null","null","464","null","113","null","0","null","11","null","24","null","21","null","0","null","11","null","41","40","null","null","67","null","79","null","37","null","62","null","30","null","51","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","3915","null","247","null","3535","209","null","null","234","null","223","null","0","null","11","null","33","null","26","null","0","null","11","null","42","50","null","null","71","null","65","null","32","null","45","null","39","null","42","null",
"1400000US17031819700","Census Tract 8197, Cook County, Illinois","5846","null","261","null","5665","279","null","null","0","null","16","null","0","null","16","null","91","null","77","null","0","null","16","null","9","14","null","null","81","null","66","null","0","null","16","null","81","null","66","null",
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","5419","null","176","null","5332","186","null","null","10","null","17","null","0","null","16","null","41","null","43","null","0","null","16","null","36","40","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031819802","Census Tract 8198.02, Cook County, Illinois","2678","null","154","null","2581","144","null","null","6","null","9","null","0","null","11","null","52","null","66","null","0","null","11","null","7","12","null","null","32","null","31","null","15","null","23","null","17","null","20","null",
"1400000US17031819900","Census Tract 8199, Cook County, Illinois","3345","null","167","null","3261","181","null","null","8","null","14","null","0","null","11","null","9","null","13","null","0","null","11","null","0","11","null","null","67","null","58","null","0","null","11","null","67","null","58","null",
"1400000US17031820000","Census Tract 8200, Cook County, Illinois","1955","null","178","null","1601","189","null","null","13","null","16","null","0","null","11","null","269","null","120","null","0","null","11","null","0","11","null","null","72","null","84","null","0","null","11","null","72","null","84","null",
"1400000US17031820101","Census Tract 8201.01, Cook County, Illinois","7283","null","379","null","6769","346","null","null","194","null","145","null","0","null","16","null","281","null","97","null","0","null","16","null","15","26","null","null","24","null","28","null","7","null","11","null","17","null","26","null",
"1400000US17031820103","Census Tract 8201.03, Cook County, Illinois","4181","null","330","null","3729","411","null","null","175","null","127","null","0","null","11","null","156","null","164","null","0","null","11","null","121","146","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031820104","Census Tract 8201.04, Cook County, Illinois","4072","null","254","null","3625","304","null","null","143","null","103","null","8","null","13","null","34","null","33","null","0","null","11","null","189","177","null","null","73","null","59","null","32","null","45","null","41","null","45","null",
"1400000US17031820201","Census Tract 8202.01, Cook County, Illinois","7939","null","463","null","6900","499","null","null","265","null","224","null","0","null","16","null","484","null","94","null","0","null","16","null","215","154","null","null","75","null","106","null","19","null","33","null","56","null","75","null",
"1400000US17031820202","Census Tract 8202.02, Cook County, Illinois","3810","null","403","null","3350","414","null","null","13","null","19","null","124","null","143","null","9","null","12","null","0","null","11","null","304","218","null","null","10","null","11","null","0","null","11","null","10","null","11","null",
"1400000US17031820300","Census Tract 8203, Cook County, Illinois","5352","null","380","null","4083","558","null","null","132","null","110","null","0","null","16","null","366","null","279","null","0","null","16","null","592","332","null","null","179","null","180","null","150","null","177","null","29","null","44","null",
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","5922","null","371","null","3982","572","null","null","921","null","293","null","21","null","23","null","0","null","16","null","0","null","16","null","918","360","null","null","80","null","70","null","29","null","50","null","51","null","54","null",
"1400000US17031820501","Census Tract 8205.01, Cook County, Illinois","6209","null","413","null","5536","427","null","null","21","null","32","null","5","null","7","null","367","null","293","null","0","null","16","null","280","231","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031820502","Census Tract 8205.02, Cook County, Illinois","5166","null","397","null","4451","467","null","null","322","null","223","null","9","null","15","null","109","null","101","null","0","null","16","null","184","287","null","null","91","null","85","null","0","null","16","null","91","null","85","null",
"1400000US17031820603","Census Tract 8206.03, Cook County, Illinois","4932","null","499","null","4185","484","null","null","201","null","158","null","6","null","9","null","72","null","80","null","0","null","11","null","305","390","null","null","163","null","81","null","69","null","55","null","94","null","57","null",
"1400000US17031820604","Census Tract 8206.04, Cook County, Illinois","3893","null","457","null","3430","460","null","null","190","null","252","null","0","null","11","null","0","null","11","null","0","null","11","null","235","335","null","null","38","null","61","null","38","null","61","null","0","null","11","null",
"1400000US17031820605","Census Tract 8206.05, Cook County, Illinois","4293","null","481","null","1798","367","null","null","2253","null","463","null","0","null","11","null","0","null","11","null","0","null","11","null","104","125","null","null","138","null","99","null","34","null","41","null","104","null","92","null",
"1400000US17031820606","Census Tract 8206.06, Cook County, Illinois","3814","null","308","null","3277","545","null","null","40","null","41","null","11","null","35","null","430","null","515","null","0","null","11","null","42","56","null","null","14","null","26","null","0","null","11","null","14","null","26","null",
"1400000US17031820700","Census Tract 8207, Cook County, Illinois","6794","null","29","null","5268","445","null","null","75","null","39","null","93","null","126","null","29","null","61","null","0","null","16","null","1107","431","null","null","222","null","243","null","161","null","239","null","61","null","56","null",
"1400000US17031820800","Census Tract 8208, Cook County, Illinois","4024","null","303","null","2806","330","null","null","134","null","176","null","0","null","11","null","80","null","66","null","0","null","11","null","937","352","null","null","67","null","44","null","34","null","34","null","33","null","31","null",
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","5723","null","488","null","4728","587","null","null","27","null","23","null","13","null","22","null","172","null","236","null","0","null","16","null","761","478","null","null","22","null","31","null","22","null","31","null","0","null","16","null",
"1400000US17031820902","Census Tract 8209.02, Cook County, Illinois","4829","null","466","null","3569","467","null","null","123","null","149","null","62","null","93","null","278","null","266","null","0","null","11","null","620","376","null","null","177","null","139","null","177","null","139","null","0","null","11","null",
"1400000US17031821001","Census Tract 8210.01, Cook County, Illinois","5185","null","421","null","4590","554","null","null","71","null","63","null","0","null","16","null","47","null","42","null","0","null","16","null","376","273","null","null","101","null","100","null","20","null","38","null","81","null","95","null",
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","5408","null","436","null","4748","439","null","null","76","null","74","null","115","null","181","null","49","null","68","null","0","null","16","null","361","261","null","null","59","null","71","null","0","null","16","null","59","null","71","null",
"1400000US17031821101","Census Tract 8211.01, Cook County, Illinois","4748","null","353","null","4190","380","null","null","54","null","32","null","55","null","86","null","146","null","101","null","0","null","11","null","280","209","null","null","23","null","21","null","7","null","11","null","16","null","18","null",
"1400000US17031821102","Census Tract 8211.02, Cook County, Illinois","4141","null","397","null","3099","384","null","null","34","null","31","null","0","null","11","null","41","null","57","null","0","null","11","null","813","459","null","null","154","null","133","null","38","null","59","null","116","null","114","null",
"1400000US17031821200","Census Tract 8212, Cook County, Illinois","5413","null","460","null","1812","365","null","null","2595","null","383","null","0","null","16","null","0","null","16","null","0","null","16","null","930","341","null","null","76","null","56","null","25","null","29","null","51","null","41","null",
"1400000US17031821300","Census Tract 8213, Cook County, Illinois","5898","null","469","null","2780","624","null","null","1686","null","468","null","0","null","16","null","14","null","23","null","0","null","16","null","1099","619","null","null","319","null","296","null","22","null","26","null","297","null","296","null",
"1400000US17031821401","Census Tract 8214.01, Cook County, Illinois","3575","null","326","null","394","137","null","null","3151","null","340","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","30","null","37","null","0","null","11","null","30","null","37","null",
"1400000US17031821402","Census Tract 8214.02, Cook County, Illinois","3780","null","398","null","261","144","null","null","3511","null","365","null","0","null","11","null","0","null","11","null","0","null","11","null","8","13","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031821500","Census Tract 8215, Cook County, Illinois","2221","null","282","null","72","52","null","null","2124","null","277","null","0","null","11","null","0","null","11","null","0","null","11","null","1","5","null","null","24","null","17","null","0","null","11","null","24","null","17","null",
"1400000US17031821600","Census Tract 8216, Cook County, Illinois","4403","null","286","null","2400","323","null","null","1656","null","278","null","0","null","11","null","14","null","21","null","0","null","11","null","233","176","null","null","100","null","77","null","0","null","11","null","100","null","77","null",
"1400000US17031821700","Census Tract 8217, Cook County, Illinois","4882","null","265","null","4337","301","null","null","403","null","201","null","0","null","11","null","77","null","85","null","0","null","11","null","0","11","null","null","65","null","63","null","0","null","11","null","65","null","63","null",
"1400000US17031821800","Census Tract 8218, Cook County, Illinois","5425","null","448","null","4032","352","null","null","954","null","319","null","0","null","16","null","7","null","12","null","0","null","16","null","229","179","null","null","203","null","195","null","137","null","163","null","66","null","63","null",
"1400000US17031821900","Census Tract 8219, Cook County, Illinois","5193","null","277","null","4202","307","null","null","796","null","139","null","0","null","16","null","109","null","164","null","0","null","16","null","70","92","null","null","16","null","24","null","0","null","16","null","16","null","24","null",
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","4356","null","16","null","4200","162","null","null","0","null","11","null","0","null","11","null","1","null","2","null","0","null","11","null","141","157","null","null","14","null","22","null","0","null","11","null","14","null","22","null",
"1400000US17031822101","Census Tract 8221.01, Cook County, Illinois","4360","null","342","null","3954","395","null","null","76","null","63","null","0","null","11","null","19","null","21","null","0","null","11","null","226","186","null","null","85","null","107","null","0","null","11","null","85","null","107","null",
"1400000US17031822102","Census Tract 8221.02, Cook County, Illinois","4422","null","650","null","3433","660","null","null","471","null","193","null","1","null","2","null","46","null","50","null","0","null","11","null","470","369","null","null","1","null","2","null","0","null","11","null","1","null","2","null",
"1400000US17031822200","Census Tract 8222, Cook County, Illinois","4084","null","422","null","3520","466","null","null","28","null","34","null","7","null","24","null","13","null","22","null","0","null","11","null","408","286","null","null","108","null","91","null","11","null","18","null","97","null","88","null",
"1400000US17031822301","Census Tract 8223.01, Cook County, Illinois","3845","null","305","null","3509","326","null","null","40","null","38","null","0","null","11","null","43","null","55","null","0","null","11","null","184","139","null","null","69","null","52","null","23","null","34","null","46","null","40","null",
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","4250","null","311","null","3320","353","null","null","405","null","197","null","7","null","12","null","0","null","11","null","0","null","11","null","320","185","null","null","198","null","200","null","14","null","22","null","184","null","202","null",
"1400000US17031822400","Census Tract 8224, Cook County, Illinois","6531","null","564","null","6045","590","null","null","217","null","226","null","0","null","16","null","269","null","311","null","0","null","16","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031822500","Census Tract 8225, Cook County, Illinois","4541","null","297","null","3979","284","null","null","87","null","55","null","105","null","172","null","79","null","75","null","0","null","11","null","210","176","null","null","81","null","79","null","21","null","30","null","60","null","77","null",
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","4465","null","172","null","4166","220","null","null","46","null","35","null","14","null","21","null","28","null","25","null","0","null","11","null","75","78","null","null","136","null","97","null","35","null","55","null","101","null","82","null",
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","6923","null","488","null","5955","450","null","null","309","null","195","null","0","null","16","null","83","null","86","null","0","null","16","null","426","466","null","null","150","null","127","null","7","null","18","null","143","null","122","null",
"1400000US17031822701","Census Tract 8227.01, Cook County, Illinois","4130","null","361","null","3536","335","null","null","446","null","259","null","0","null","11","null","39","null","62","null","0","null","11","null","66","109","null","null","43","null","50","null","0","null","11","null","43","null","50","null",
"1400000US17031822702","Census Tract 8227.02, Cook County, Illinois","3381","null","237","null","2545","288","null","null","394","null","235","null","75","null","159","null","102","null","83","null","0","null","11","null","265","104","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031822801","Census Tract 8228.01, Cook County, Illinois","3756","null","319","null","3406","363","null","null","135","null","121","null","0","null","11","null","36","null","37","null","0","null","11","null","149","167","null","null","30","null","47","null","0","null","11","null","30","null","47","null",
"1400000US17031822802","Census Tract 8228.02, Cook County, Illinois","3502","null","215","null","3258","262","null","null","172","null","219","null","0","null","11","null","30","null","45","null","0","null","11","null","41","64","null","null","1","null","3","null","1","null","3","null","0","null","11","null",
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","1917","null","245","null","1810","266","null","null","44","null","61","null","0","null","11","null","37","null","60","null","0","null","11","null","26","42","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","6285","null","553","null","4673","570","null","null","678","null","307","null","0","null","16","null","178","null","208","null","0","null","16","null","617","507","null","null","139","null","163","null","0","null","16","null","139","null","163","null",
"1400000US17031823002","Census Tract 8230.02, Cook County, Illinois","6237","null","501","null","5548","655","null","null","187","null","241","null","0","null","16","null","43","null","72","null","0","null","16","null","294","315","null","null","165","null","111","null","0","null","16","null","165","null","111","null",
"1400000US17031823101","Census Tract 8231.01, Cook County, Illinois","4316","null","221","null","3800","301","null","null","32","null","38","null","0","null","11","null","143","null","137","null","0","null","11","null","225","190","null","null","116","null","116","null","65","null","85","null","51","null","66","null",
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","3789","null","223","null","3763","221","null","null","12","null","22","null","11","null","18","null","0","null","11","null","0","null","11","null","0","11","null","null","3","null","6","null","3","null","6","null","0","null","11","null",
"1400000US17031823200","Census Tract 8232, Cook County, Illinois","4955","null","291","null","4408","339","null","null","215","null","113","null","24","null","27","null","118","null","140","null","0","null","11","null","96","92","null","null","94","null","116","null","0","null","11","null","94","null","116","null",
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","6201","null","439","null","3664","594","null","null","1702","null","429","null","1","null","3","null","103","null","145","null","0","null","16","null","684","566","null","null","47","null","75","null","0","null","16","null","47","null","75","null",
"1400000US17031823303","Census Tract 8233.03, Cook County, Illinois","5001","null","415","null","4021","461","null","null","374","null","229","null","0","null","16","null","62","null","65","null","0","null","16","null","529","335","null","null","15","null","25","null","15","null","25","null","0","null","16","null",
"1400000US17031823304","Census Tract 8233.04, Cook County, Illinois","5975","null","605","null","4363","534","null","null","821","null","250","null","4","null","8","null","107","null","98","null","0","null","16","null","623","492","null","null","57","null","68","null","39","null","60","null","18","null","30","null",
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","4634","null","462","null","2389","508","null","null","946","null","268","null","22","null","24","null","0","null","11","null","0","null","11","null","1162","368","null","null","115","null","115","null","56","null","87","null","59","null","74","null",
"1400000US17031823500","Census Tract 8235, Cook County, Illinois","4880","null","426","null","3810","445","null","null","493","null","177","null","21","null","24","null","6","null","13","null","0","null","11","null","400","275","null","null","150","null","117","null","39","null","49","null","111","null","106","null",
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","6112","null","299","null","5720","365","null","null","143","null","77","null","0","null","16","null","121","null","108","null","0","null","16","null","92","127","null","null","36","null","39","null","0","null","16","null","36","null","39","null",
"1400000US17031823603","Census Tract 8236.03, Cook County, Illinois","2354","null","391","null","517","365","null","null","1100","null","310","null","0","null","11","null","0","null","11","null","0","null","11","null","720","297","null","null","17","null","22","null","17","null","22","null","0","null","11","null",
"1400000US17031823604","Census Tract 8236.04, Cook County, Illinois","3584","null","208","null","3327","245","null","null","97","null","95","null","0","null","11","null","131","null","93","null","0","null","11","null","0","11","null","null","29","null","30","null","11","null","16","null","18","null","27","null",
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","4262","null","284","null","3961","332","null","null","93","null","66","null","0","null","11","null","78","null","60","null","0","null","11","null","39","60","null","null","91","null","83","null","16","null","23","null","75","null","80","null",
"1400000US17031823702","Census Tract 8237.02, Cook County, Illinois","6812","null","564","null","5412","566","null","null","771","null","192","null","17","null","27","null","307","null","298","null","0","null","16","null","226","156","null","null","79","null","90","null","50","null","78","null","29","null","47","null",
"1400000US17031823703","Census Tract 8237.03, Cook County, Illinois","7405","null","389","null","6087","686","null","null","81","null","83","null","0","null","16","null","512","null","561","null","0","null","16","null","351","290","null","null","374","null","246","null","31","null","52","null","343","null","248","null",
"1400000US17031823704","Census Tract 8237.04, Cook County, Illinois","3981","null","304","null","3509","328","null","null","19","null","19","null","0","null","11","null","65","null","70","null","0","null","11","null","227","144","null","null","161","null","142","null","61","null","71","null","100","null","125","null",
"1400000US17031823705","Census Tract 8237.05, Cook County, Illinois","4790","null","400","null","4245","478","null","null","198","null","209","null","0","null","11","null","42","null","46","null","0","null","11","null","241","196","null","null","64","null","55","null","13","null","19","null","51","null","47","null",
"1400000US17031823801","Census Tract 8238.01, Cook County, Illinois","5586","null","326","null","5024","420","null","null","8","null","10","null","0","null","16","null","521","null","416","null","0","null","16","null","0","16","null","null","33","null","54","null","0","null","16","null","33","null","54","null",
"1400000US17031823803","Census Tract 8238.03, Cook County, Illinois","7298","null","397","null","6589","469","null","null","107","null","82","null","0","null","16","null","427","null","368","null","0","null","16","null","85","126","null","null","90","null","147","null","0","null","16","null","90","null","147","null",
"1400000US17031823805","Census Tract 8238.05, Cook County, Illinois","2952","null","224","null","2833","234","null","null","54","null","54","null","0","null","11","null","29","null","46","null","0","null","11","null","36","32","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031823806","Census Tract 8238.06, Cook County, Illinois","3485","null","183","null","3082","276","null","null","305","null","180","null","24","null","36","null","0","null","11","null","0","null","11","null","72","72","null","null","2","null","4","null","0","null","11","null","2","null","4","null",
"1400000US17031823901","Census Tract 8239.01, Cook County, Illinois","3932","null","316","null","3599","347","null","null","113","null","83","null","0","null","11","null","162","null","113","null","0","null","11","null","0","11","null","null","58","null","58","null","41","null","51","null","17","null","27","null",
"1400000US17031823903","Census Tract 8239.03, Cook County, Illinois","4534","null","243","null","4354","262","null","null","103","null","119","null","0","null","11","null","49","null","74","null","0","null","11","null","22","29","null","null","6","null","10","null","0","null","11","null","6","null","10","null",
"1400000US17031823904","Census Tract 8239.04, Cook County, Illinois","3981","null","241","null","3826","257","null","null","15","null","22","null","0","null","11","null","95","null","79","null","0","null","11","null","0","11","null","null","45","null","43","null","0","null","11","null","45","null","43","null",
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","5947","null","455","null","5824","447","null","null","17","null","25","null","0","null","16","null","11","null","19","null","0","null","16","null","32","55","null","null","63","null","60","null","0","null","16","null","63","null","60","null",
"1400000US17031824004","Census Tract 8240.04, Cook County, Illinois","5464","null","641","null","5077","633","null","null","167","null","210","null","0","null","16","null","88","null","105","null","0","null","16","null","86","107","null","null","46","null","44","null","34","null","40","null","12","null","19","null",
"1400000US17031824005","Census Tract 8240.05, Cook County, Illinois","5708","null","437","null","5046","482","null","null","46","null","48","null","0","null","16","null","42","null","55","null","0","null","16","null","444","346","null","null","130","null","99","null","46","null","67","null","84","null","78","null",
"1400000US17031824006","Census Tract 8240.06, Cook County, Illinois","4113","null","374","null","4014","397","null","null","0","null","11","null","0","null","11","null","17","null","28","null","0","null","11","null","0","11","null","null","82","null","79","null","21","null","35","null","61","null","71","null",
"1400000US17031824105","Census Tract 8241.05, Cook County, Illinois","6403","null","343","null","5659","465","null","null","137","null","142","null","0","null","16","null","522","null","340","null","0","null","16","null","0","16","null","null","85","null","108","null","0","null","16","null","85","null","108","null",
"1400000US17031824106","Census Tract 8241.06, Cook County, Illinois","7216","null","416","null","6188","482","null","null","188","null","177","null","20","null","26","null","345","null","234","null","0","null","16","null","130","177","null","null","345","null","237","null","94","null","94","null","251","null","187","null",
"1400000US17031824107","Census Tract 8241.07, Cook County, Illinois","6974","null","469","null","6017","460","null","null","496","null","303","null","0","null","16","null","313","null","102","null","0","null","16","null","94","136","null","null","54","null","67","null","0","null","16","null","54","null","67","null",
"1400000US17031824108","Census Tract 8241.08, Cook County, Illinois","7848","null","337","null","6222","461","null","null","363","null","122","null","82","null","109","null","535","null","303","null","0","null","16","null","355","236","null","null","291","null","174","null","83","null","64","null","208","null","168","null",
"1400000US17031824113","Census Tract 8241.13, Cook County, Illinois","6694","null","481","null","6042","490","null","null","29","null","35","null","0","null","16","null","242","null","116","null","0","null","16","null","229","208","null","null","152","null","109","null","0","null","16","null","152","null","109","null",
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","4866","null","392","null","4452","452","null","null","113","null","135","null","0","null","11","null","301","null","172","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","3496","null","363","null","3147","325","null","null","73","null","67","null","0","null","11","null","157","null","106","null","0","null","11","null","104","149","null","null","15","null","23","null","0","null","11","null","15","null","23","null",
